"","participants","item","genre_grammatical","score_miserky","description","stereotype","numero_item","question","score","RT","genre_gram_le"
"1364","1542053266 bfda55216e5d7054b8de150a46fe6aea","diplomate","le",0.29,"masculin_le","masculin",1,1,0.97,NA,"ale"
"1365","1542053266 bfda55216e5d7054b8de150a46fe6aea","journaliste","le",0.46,"neutre_le","neutre",3,1,0.56,NA,"ale"
"1366","1542053266 bfda55216e5d7054b8de150a46fe6aea","secrétaire","le",0.82,"feminin_le","feminin",2,1,0.55,NA,"ale"
"1367","1542053266 bfda55216e5d7054b8de150a46fe6aea","bassiste","le",0.29,"masculin_le","masculin",7,1,0.86,NA,"ale"
"1368","1542053266 bfda55216e5d7054b8de150a46fe6aea","violoniste","le",0.56,"neutre_le","neutre",9,1,0.65,NA,"ale"
"1369","1542054062 a94df02934ab6a63061b8a4002f27851","physiothérapeute","le",0.51,"neutre_le","neutre",25,1,0.91,NA,"ale"
"1370","1542054062 a94df02934ab6a63061b8a4002f27851","bagagiste","le",0.19,"masculin_le","masculin",14,1,0.9,NA,"ale"
"1371","1542054062 a94df02934ab6a63061b8a4002f27851","babysitter","le",0.9,"feminin_le","feminin",33,1,0.85,NA,"ale"
"1372","1542054062 a94df02934ab6a63061b8a4002f27851","journaliste","le",0.46,"neutre_le","neutre",1,1,0.6,NA,"ale"
"1373","1542054062 a94df02934ab6a63061b8a4002f27851","clown","le",0.18,"masculin_le","masculin",20,1,0.72,NA,"ale"
"1374","1542054062 a94df02934ab6a63061b8a4002f27851","manucure","le",0.9,"feminin_le","feminin",15,1,0.59,NA,"ale"
"1375","1542054062 a94df02934ab6a63061b8a4002f27851","violoniste","le",0.56,"neutre_le","neutre",7,1,0.73,NA,"ale"
"1376","1542054062 a94df02934ab6a63061b8a4002f27851","diplomate","le",0.29,"masculin_le","masculin",2,1,0.99,NA,"ale"
"1377","1542054062 a94df02934ab6a63061b8a4002f27851","mannequin","le",0.68,"feminin_le","feminin",21,1,0.93,NA,"ale"
"1378","1542054062 a94df02934ab6a63061b8a4002f27851","photographe","le",0.45,"neutre_le","neutre",19,1,0.76,NA,"ale"
"1379","1542054062 a94df02934ab6a63061b8a4002f27851","croque-mort","le",0.23,"masculin_le","masculin",26,1,0.97,NA,"ale"
"1380","1542054062 a94df02934ab6a63061b8a4002f27851","modèle","le",0.65,"feminin_le","feminin",27,1,0.83,NA,"ale"
"1381","1542054062 a94df02934ab6a63061b8a4002f27851","guide touristique","le",0.44,"neutre_le","neutre",13,1,0.54,NA,"ale"
"1382","1542054062 a94df02934ab6a63061b8a4002f27851","bassiste","le",0.29,"masculin_le","masculin",8,1,0.76,NA,"ale"
"1383","1542054062 a94df02934ab6a63061b8a4002f27851","secrétaire","le",0.82,"feminin_le","feminin",3,1,0.77,NA,"ale"
"1384","1542054062 a94df02934ab6a63061b8a4002f27851","pédiatre","le",0.51,"neutre_le","neutre",31,1,0.68,NA,"ale"
"1385","1542054062 a94df02934ab6a63061b8a4002f27851","pilote","le",0.24,"masculin_le","masculin",32,1,0.88,NA,"ale"
"1386","1542054062 a94df02934ab6a63061b8a4002f27851","flûtiste","le",0.63,"feminin_le","feminin",9,1,0.59,NA,"ale"
"1387","1542055229 cb939fdb9000ad8dbed0e2ced82457db","graphiste","le",0.43,"neutre_le","neutre",6,1,0.74,NA,"ale"
"1388","1542055229 cb939fdb9000ad8dbed0e2ced82457db","paysagiste","le",0.28,"masculin_le","masculin",16,1,0.8,NA,"ale"
"1389","1542055229 cb939fdb9000ad8dbed0e2ced82457db","nutritionniste","le",0.74,"feminin_le","feminin",11,1,0.91,NA,"ale"
"1390","1542055229 cb939fdb9000ad8dbed0e2ced82457db","sténographe","le",0.5,"neutre_le","neutre",30,1,0.64,NA,"ale"
"1391","1542055229 cb939fdb9000ad8dbed0e2ced82457db","ministre","le",0.25,"masculin_le","masculin",4,1,0.8,NA,"ale"
"1392","1542055229 cb939fdb9000ad8dbed0e2ced82457db","réceptionniste","le",0.74,"feminin_le","feminin",5,1,0.7,NA,"ale"
"1393","1542055229 cb939fdb9000ad8dbed0e2ced82457db","zoologiste","le",0.48,"neutre_le","neutre",18,1,0.65,NA,"ale"
"1394","1542055229 cb939fdb9000ad8dbed0e2ced82457db","métallurgiste","le",0.21,"masculin_le","masculin",34,1,0.63,NA,"ale"
"1395","1542055229 cb939fdb9000ad8dbed0e2ced82457db","bibliothécaire","le",0.67,"feminin_le","feminin",35,1,0.86,NA,"ale"
"1396","1542055229 cb939fdb9000ad8dbed0e2ced82457db","gynécologue","le",0.55,"neutre_le","neutre",12,1,0.95,NA,"ale"
"1397","1542055229 cb939fdb9000ad8dbed0e2ced82457db","chimiste","le",0.3,"masculin_le","masculin",22,1,0.9,NA,"ale"
"1398","1542055229 cb939fdb9000ad8dbed0e2ced82457db","dactylo","le",0.65,"feminin_le","feminin",29,1,0.79,NA,"ale"
"1399","1542055229 cb939fdb9000ad8dbed0e2ced82457db","vétérinaire","le",0.49,"neutre_le","neutre",36,1,0.92,NA,"ale"
"1400","1542055229 cb939fdb9000ad8dbed0e2ced82457db","taxidermiste","le",0.3,"masculin_le","masculin",28,1,0.62,NA,"ale"
"1401","1542055229 cb939fdb9000ad8dbed0e2ced82457db","logopédiste","le",0.66,"feminin_le","feminin",23,1,0.86,NA,"ale"
"1402","1542055229 cb939fdb9000ad8dbed0e2ced82457db","biologiste","le",0.48,"neutre_le","neutre",24,1,0.89,NA,"ale"
"1403","1542055229 cb939fdb9000ad8dbed0e2ced82457db","neurologue","le",0.32,"masculin_le","masculin",10,1,0.68,NA,"ale"
"1404","1542055229 cb939fdb9000ad8dbed0e2ced82457db","fleuriste","le",0.81,"feminin_le","feminin",17,1,0.81,NA,"ale"
"1405","1542056191 a131095c47a70f8ae49c6994137fbaa2","réceptionniste","le",0.74,"feminin_le","feminin",5,1,1,NA,"ale"
"1406","1542056191 a131095c47a70f8ae49c6994137fbaa2","chimiste","le",0.3,"masculin_le","masculin",22,1,0.77,NA,"ale"
"1407","1542056191 a131095c47a70f8ae49c6994137fbaa2","vétérinaire","le",0.49,"neutre_le","neutre",36,1,0.78,NA,"ale"
"1408","1542056191 a131095c47a70f8ae49c6994137fbaa2","nutritionniste","le",0.74,"feminin_le","feminin",11,1,0.95,NA,"ale"
"1409","1542056191 a131095c47a70f8ae49c6994137fbaa2","paysagiste","le",0.28,"masculin_le","masculin",16,1,0.75,NA,"ale"
"1410","1542056191 a131095c47a70f8ae49c6994137fbaa2","biologiste","le",0.48,"neutre_le","neutre",24,1,0.58,NA,"ale"
"1411","1542056191 a131095c47a70f8ae49c6994137fbaa2","logopédiste","le",0.66,"feminin_le","feminin",23,1,0.67,NA,"ale"
"1412","1542056191 a131095c47a70f8ae49c6994137fbaa2","neurologue","le",0.32,"masculin_le","masculin",10,1,0.93,NA,"ale"
"1413","1542056191 a131095c47a70f8ae49c6994137fbaa2","graphiste","le",0.43,"neutre_le","neutre",6,1,0.78,NA,"ale"
"1414","1542056191 a131095c47a70f8ae49c6994137fbaa2","dactylo","le",0.65,"feminin_le","feminin",29,1,0.89,NA,"ale"
"1415","1542056191 a131095c47a70f8ae49c6994137fbaa2","métallurgiste","le",0.21,"masculin_le","masculin",34,1,0.59,NA,"ale"
"1416","1542056191 a131095c47a70f8ae49c6994137fbaa2","gynécologue","le",0.55,"neutre_le","neutre",12,1,0.63,NA,"ale"
"1417","1542056191 a131095c47a70f8ae49c6994137fbaa2","bibliothécaire","le",0.67,"feminin_le","feminin",35,1,0.96,NA,"ale"
"1418","1542056191 a131095c47a70f8ae49c6994137fbaa2","taxidermiste","le",0.3,"masculin_le","masculin",28,1,0.81,NA,"ale"
"1419","1542056191 a131095c47a70f8ae49c6994137fbaa2","zoologiste","le",0.48,"neutre_le","neutre",18,1,0.97,NA,"ale"
"1420","1542056191 a131095c47a70f8ae49c6994137fbaa2","fleuriste","le",0.81,"feminin_le","feminin",17,1,0.83,NA,"ale"
"1421","1542056191 a131095c47a70f8ae49c6994137fbaa2","ministre","le",0.25,"masculin_le","masculin",4,1,0.86,NA,"ale"
"1422","1542056191 a131095c47a70f8ae49c6994137fbaa2","sténographe","le",0.5,"neutre_le","neutre",30,1,0.87,NA,"ale"
"1423","1542057398 fba640919d7ebbeb8559a31d79030fcb","réceptionniste","le",0.74,"feminin_le","feminin",5,1,0.84,NA,"ale"
"1424","1542057398 fba640919d7ebbeb8559a31d79030fcb","ministre","le",0.25,"masculin_le","masculin",4,1,0.98,NA,"ale"
"1425","1542057398 fba640919d7ebbeb8559a31d79030fcb","sténographe","le",0.5,"neutre_le","neutre",30,1,0.88,NA,"ale"
"1426","1542057398 fba640919d7ebbeb8559a31d79030fcb","nutritionniste","le",0.74,"feminin_le","feminin",11,1,1,NA,"ale"
"1427","1542057398 fba640919d7ebbeb8559a31d79030fcb","chimiste","le",0.3,"masculin_le","masculin",22,1,0.58,NA,"ale"
"1428","1542057398 fba640919d7ebbeb8559a31d79030fcb","zoologiste","le",0.48,"neutre_le","neutre",18,1,0.8,NA,"ale"
"1429","1542057398 fba640919d7ebbeb8559a31d79030fcb","bibliothécaire","le",0.67,"feminin_le","feminin",35,1,0.62,NA,"ale"
"1430","1542057398 fba640919d7ebbeb8559a31d79030fcb","paysagiste","le",0.28,"masculin_le","masculin",16,1,0.88,NA,"ale"
"1431","1542057398 fba640919d7ebbeb8559a31d79030fcb","gynécologue","le",0.55,"neutre_le","neutre",12,1,0.52,NA,"ale"
"1432","1542057398 fba640919d7ebbeb8559a31d79030fcb","fleuriste","le",0.81,"feminin_le","feminin",17,1,0.89,NA,"ale"
"1433","1542057398 fba640919d7ebbeb8559a31d79030fcb","neurologue","le",0.32,"masculin_le","masculin",10,1,0.77,NA,"ale"
"1434","1542057398 fba640919d7ebbeb8559a31d79030fcb","biologiste","le",0.48,"neutre_le","neutre",24,1,0.86,NA,"ale"
"1435","1542057398 fba640919d7ebbeb8559a31d79030fcb","logopédiste","le",0.66,"feminin_le","feminin",23,1,0.55,NA,"ale"
"1436","1542057398 fba640919d7ebbeb8559a31d79030fcb","taxidermiste","le",0.3,"masculin_le","masculin",28,1,0.79,NA,"ale"
"1437","1542057398 fba640919d7ebbeb8559a31d79030fcb","vétérinaire","le",0.49,"neutre_le","neutre",36,1,0.73,NA,"ale"
"1438","1542057398 fba640919d7ebbeb8559a31d79030fcb","dactylo","le",0.65,"feminin_le","feminin",29,1,0.53,NA,"ale"
"1439","1542057398 fba640919d7ebbeb8559a31d79030fcb","métallurgiste","le",0.21,"masculin_le","masculin",34,1,0.73,NA,"ale"
"1440","1542057398 fba640919d7ebbeb8559a31d79030fcb","graphiste","le",0.43,"neutre_le","neutre",6,1,0.82,NA,"ale"
"1441","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","sténographe","le",0.5,"neutre_le","neutre",29,1,0.84,NA,"ale"
"1442","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","logopédiste","le",0.66,"feminin_le","feminin",22,1,0.96,NA,"ale"
"1443","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","neurologue","le",0.32,"masculin_le","masculin",12,1,0.67,NA,"ale"
"1444","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","gynécologue","le",0.55,"neutre_le","neutre",11,1,0.73,NA,"ale"
"1445","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","nutritionniste","le",0.74,"feminin_le","feminin",10,1,0.54,NA,"ale"
"1446","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","métallurgiste","le",0.21,"masculin_le","masculin",36,1,0.59,NA,"ale"
"1447","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","vétérinaire","le",0.49,"neutre_le","neutre",35,1,0.54,NA,"ale"
"1448","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","réceptionniste","le",0.74,"feminin_le","feminin",4,1,0.64,NA,"ale"
"1449","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","ministre","le",0.25,"masculin_le","masculin",6,1,0.81,NA,"ale"
"1450","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","biologiste","le",0.48,"neutre_le","neutre",23,1,0.66,NA,"ale"
"1451","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","dactylo","le",0.65,"feminin_le","feminin",28,1,0.72,NA,"ale"
"1452","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","paysagiste","le",0.28,"masculin_le","masculin",18,1,0.95,NA,"ale"
"1453","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","zoologiste","le",0.48,"neutre_le","neutre",17,1,0.98,NA,"ale"
"1454","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","bibliothécaire","le",0.67,"feminin_le","feminin",34,1,0.6,NA,"ale"
"1455","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","taxidermiste","le",0.3,"masculin_le","masculin",30,1,0.96,NA,"ale"
"1456","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","graphiste","le",0.43,"neutre_le","neutre",5,1,0.77,NA,"ale"
"1457","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","fleuriste","le",0.81,"feminin_le","feminin",16,1,0.53,NA,"ale"
"1458","1542057488 c5f94d54ea73c7df49cdca32a6bd5f5f","chimiste","le",0.3,"masculin_le","masculin",24,1,0.53,NA,"ale"
"1459","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","photographe","le",0.45,"neutre_le","neutre",21,1,0.67,NA,"ale"
"1460","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","babysitter","le",0.9,"feminin_le","feminin",32,1,0.66,NA,"ale"
"1461","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","bagagiste","le",0.19,"masculin_le","masculin",13,1,0.81,NA,"ale"
"1462","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","physiothérapeute","le",0.51,"neutre_le","neutre",27,1,0.88,NA,"ale"
"1463","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","manucure","le",0.9,"feminin_le","feminin",14,1,0.98,NA,"ale"
"1464","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","diplomate","le",0.29,"masculin_le","masculin",1,1,0.76,NA,"ale"
"1465","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","journaliste","le",0.46,"neutre_le","neutre",3,1,0.51,NA,"ale"
"1466","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","modèle","le",0.65,"feminin_le","feminin",26,1,0.9,NA,"ale"
"1467","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","pilote","le",0.24,"masculin_le","masculin",31,1,0.58,NA,"ale"
"1468","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","guide touristique","le",0.44,"neutre_le","neutre",15,1,1,NA,"ale"
"1469","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","secrétaire","le",0.82,"feminin_le","feminin",2,1,0.89,NA,"ale"
"1470","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","clown","le",0.18,"masculin_le","masculin",19,1,0.57,NA,"ale"
"1471","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","pédiatre","le",0.51,"neutre_le","neutre",33,1,0.85,NA,"ale"
"1472","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","mannequin","le",0.68,"feminin_le","feminin",20,1,0.59,NA,"ale"
"1473","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","bassiste","le",0.29,"masculin_le","masculin",7,1,0.83,NA,"ale"
"1474","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","violoniste","le",0.56,"neutre_le","neutre",9,1,0.53,NA,"ale"
"1475","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","flûtiste","le",0.63,"feminin_le","feminin",8,1,0.7,NA,"ale"
"1476","1542058098 47f711ec5c6afdc932fe7b24148bc5d2","croque-mort","le",0.23,"masculin_le","masculin",25,1,0.67,NA,"ale"
"1477","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","métallurgiste","le",0.21,"masculin_le","masculin",36,1,0.53,NA,"ale"
"1478","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","nutritionniste","le",0.74,"feminin_le","feminin",10,1,0.94,NA,"ale"
"1479","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","sténographe","le",0.5,"neutre_le","neutre",29,1,0.92,NA,"ale"
"1480","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","neurologue","le",0.32,"masculin_le","masculin",12,1,0.94,NA,"ale"
"1481","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","dactylo","le",0.65,"feminin_le","feminin",28,1,0.85,NA,"ale"
"1482","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","biologiste","le",0.48,"neutre_le","neutre",23,1,0.7,NA,"ale"
"1483","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","ministre","le",0.25,"masculin_le","masculin",6,1,0.62,NA,"ale"
"1484","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","réceptionniste","le",0.74,"feminin_le","feminin",4,1,0.99,NA,"ale"
"1485","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","gynécologue","le",0.55,"neutre_le","neutre",11,1,0.87,NA,"ale"
"1486","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","taxidermiste","le",0.3,"masculin_le","masculin",30,1,0.88,NA,"ale"
"1487","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","bibliothécaire","le",0.67,"feminin_le","feminin",34,1,0.58,NA,"ale"
"1488","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","zoologiste","le",0.48,"neutre_le","neutre",17,1,0.57,NA,"ale"
"1489","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","chimiste","le",0.3,"masculin_le","masculin",24,1,0.92,NA,"ale"
"1490","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","fleuriste","le",0.81,"feminin_le","feminin",16,1,0.59,NA,"ale"
"1491","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","graphiste","le",0.43,"neutre_le","neutre",5,1,0.82,NA,"ale"
"1492","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","paysagiste","le",0.28,"masculin_le","masculin",18,1,0.91,NA,"ale"
"1493","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","logopédiste","le",0.66,"feminin_le","feminin",22,1,0.86,NA,"ale"
"1494","1542059918 28f6e8ca7eb8eabf4ca3d5709fef6902","vétérinaire","le",0.49,"neutre_le","neutre",35,1,0.57,NA,"ale"
"1495","1542063157 0f2fa5fa8f653b45a9096a9890873e53","paysagiste","le",0.28,"masculin_le","masculin",18,1,0.92,NA,"ale"
"1496","1542063157 0f2fa5fa8f653b45a9096a9890873e53","fleuriste","le",0.81,"feminin_le","feminin",16,1,0.91,NA,"ale"
"1497","1542063157 0f2fa5fa8f653b45a9096a9890873e53","zoologiste","le",0.48,"neutre_le","neutre",17,1,0.86,NA,"ale"
"1498","1542063157 0f2fa5fa8f653b45a9096a9890873e53","chimiste","le",0.3,"masculin_le","masculin",24,1,0.71,NA,"ale"
"1499","1542063157 0f2fa5fa8f653b45a9096a9890873e53","logopédiste","le",0.66,"feminin_le","feminin",22,1,0.87,NA,"ale"
"1500","1542063157 0f2fa5fa8f653b45a9096a9890873e53","vétérinaire","le",0.49,"neutre_le","neutre",35,1,0.73,NA,"ale"
"1501","1542063157 0f2fa5fa8f653b45a9096a9890873e53","taxidermiste","le",0.3,"masculin_le","masculin",30,1,0.67,NA,"ale"
"1502","1542063157 0f2fa5fa8f653b45a9096a9890873e53","dactylo","le",0.65,"feminin_le","feminin",28,1,0.61,NA,"ale"
"1503","1542063157 0f2fa5fa8f653b45a9096a9890873e53","gynécologue","le",0.55,"neutre_le","neutre",11,1,0.87,NA,"ale"
"1504","1542063157 0f2fa5fa8f653b45a9096a9890873e53","ministre","le",0.25,"masculin_le","masculin",6,1,0.7,NA,"ale"
"1505","1542063157 0f2fa5fa8f653b45a9096a9890873e53","nutritionniste","le",0.74,"feminin_le","feminin",10,1,0.87,NA,"ale"
"1506","1542063157 0f2fa5fa8f653b45a9096a9890873e53","sténographe","le",0.5,"neutre_le","neutre",29,1,0.53,NA,"ale"
"1507","1542063157 0f2fa5fa8f653b45a9096a9890873e53","neurologue","le",0.32,"masculin_le","masculin",12,1,0.97,NA,"ale"
"1508","1542063157 0f2fa5fa8f653b45a9096a9890873e53","bibliothécaire","le",0.67,"feminin_le","feminin",34,1,0.6,NA,"ale"
"1509","1542063157 0f2fa5fa8f653b45a9096a9890873e53","biologiste","le",0.48,"neutre_le","neutre",23,1,0.74,NA,"ale"
"1510","1542063157 0f2fa5fa8f653b45a9096a9890873e53","métallurgiste","le",0.21,"masculin_le","masculin",36,1,0.68,NA,"ale"
"1511","1542063157 0f2fa5fa8f653b45a9096a9890873e53","réceptionniste","le",0.74,"feminin_le","feminin",4,1,0.55,NA,"ale"
"1512","1542063157 0f2fa5fa8f653b45a9096a9890873e53","graphiste","le",0.43,"neutre_le","neutre",5,1,0.56,NA,"ale"
"1513","1542091396 cd877c042963dfd4d667eed85173f523","dactylo","le",0.65,"feminin_le","feminin",30,1,0.64,NA,"ale"
"1514","1542091396 cd877c042963dfd4d667eed85173f523","biologiste","le",0.48,"neutre_le","neutre",22,1,0.77,NA,"ale"
"1515","1542091396 cd877c042963dfd4d667eed85173f523","taxidermiste","le",0.3,"masculin_le","masculin",29,1,0.58,NA,"ale"
"1516","1542091396 cd877c042963dfd4d667eed85173f523","bibliothécaire","le",0.67,"feminin_le","feminin",36,1,0.96,NA,"ale"
"1517","1542091396 cd877c042963dfd4d667eed85173f523","gynécologue","le",0.55,"neutre_le","neutre",10,1,0.51,NA,"ale"
"1518","1542091396 cd877c042963dfd4d667eed85173f523","ministre","le",0.25,"masculin_le","masculin",5,1,0.58,NA,"ale"
"1519","1542091396 cd877c042963dfd4d667eed85173f523","nutritionniste","le",0.74,"feminin_le","feminin",12,1,0.93,NA,"ale"
"1520","1542091396 cd877c042963dfd4d667eed85173f523","graphiste","le",0.43,"neutre_le","neutre",4,1,0.52,NA,"ale"
"1521","1542091396 cd877c042963dfd4d667eed85173f523","chimiste","le",0.3,"masculin_le","masculin",23,1,0.57,NA,"ale"
"1522","1542091396 cd877c042963dfd4d667eed85173f523","réceptionniste","le",0.74,"feminin_le","feminin",6,1,0.78,NA,"ale"
"1523","1542091396 cd877c042963dfd4d667eed85173f523","zoologiste","le",0.48,"neutre_le","neutre",16,1,0.51,NA,"ale"
"1524","1542091396 cd877c042963dfd4d667eed85173f523","paysagiste","le",0.28,"masculin_le","masculin",17,1,0.64,NA,"ale"
"1525","1542091396 cd877c042963dfd4d667eed85173f523","logopédiste","le",0.66,"feminin_le","feminin",24,1,0.73,NA,"ale"
"1526","1542091396 cd877c042963dfd4d667eed85173f523","sténographe","le",0.5,"neutre_le","neutre",28,1,0.62,NA,"ale"
"1527","1542091396 cd877c042963dfd4d667eed85173f523","métallurgiste","le",0.21,"masculin_le","masculin",35,1,0.89,NA,"ale"
"1528","1542091396 cd877c042963dfd4d667eed85173f523","fleuriste","le",0.81,"feminin_le","feminin",18,1,0.82,NA,"ale"
"1529","1542091396 cd877c042963dfd4d667eed85173f523","vétérinaire","le",0.49,"neutre_le","neutre",34,1,0.68,NA,"ale"
"1530","1542091396 cd877c042963dfd4d667eed85173f523","neurologue","le",0.32,"masculin_le","masculin",11,1,0.97,NA,"ale"
"1531","1542103158 d469f51481f34758f448950f600907ba","mannequin","le",0.68,"feminin_le","feminin",20,1,0.94,NA,"ale"
"1532","1542103158 d469f51481f34758f448950f600907ba","pédiatre","le",0.51,"neutre_le","neutre",33,1,0.83,NA,"ale"
"1533","1542103158 d469f51481f34758f448950f600907ba","croque-mort","le",0.23,"masculin_le","masculin",25,1,0.81,NA,"ale"
"1534","1542103158 d469f51481f34758f448950f600907ba","babysitter","le",0.9,"feminin_le","feminin",32,1,0.58,NA,"ale"
"1535","1542103158 d469f51481f34758f448950f600907ba","photographe","le",0.45,"neutre_le","neutre",21,1,0.78,NA,"ale"
"1536","1542103158 d469f51481f34758f448950f600907ba","diplomate","le",0.29,"masculin_le","masculin",1,1,0.98,NA,"ale"
"1537","1542103158 d469f51481f34758f448950f600907ba","flûtiste","le",0.63,"feminin_le","feminin",8,1,0.74,NA,"ale"
"1538","1542103158 d469f51481f34758f448950f600907ba","guide touristique","le",0.44,"neutre_le","neutre",15,1,0.51,NA,"ale"
"1539","1542103158 d469f51481f34758f448950f600907ba","bagagiste","le",0.19,"masculin_le","masculin",13,1,0.55,NA,"ale"
"1540","1542103158 d469f51481f34758f448950f600907ba","secrétaire","le",0.82,"feminin_le","feminin",2,1,0.83,NA,"ale"
"1541","1542103158 d469f51481f34758f448950f600907ba","journaliste","le",0.46,"neutre_le","neutre",3,1,0.95,NA,"ale"
"1542","1542103158 d469f51481f34758f448950f600907ba","pilote","le",0.24,"masculin_le","masculin",31,1,0.75,NA,"ale"
"1543","1542103158 d469f51481f34758f448950f600907ba","manucure","le",0.9,"feminin_le","feminin",14,1,0.96,NA,"ale"
"1544","1542103158 d469f51481f34758f448950f600907ba","violoniste","le",0.56,"neutre_le","neutre",9,1,0.69,NA,"ale"
"1545","1542103158 d469f51481f34758f448950f600907ba","clown","le",0.18,"masculin_le","masculin",19,1,0.53,NA,"ale"
